Slave Name (or Project):,Execute 1,Experiment Index:,22,Experiment Name:,Read All (Barebone),Acquisition Frequency:,100,Slave type:,execute,Target Slave Name,,Notes:,
Timestamp,Timestamp (ms),Event Flags,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Strain,Analog[0],Analog[1],Analog[2],Analog[3],Analog[4],Analog[5],Analog[6],Analog[7],Motor Current,Encoder,Encoder Velocity,Battery Voltage,Int. Voltage,Temperature,Status1,Status2,Sine Commut PWM
Tue Oct 16 2018,13,0,-7806,-558,-2130,-165,36,-11,65533,26,0,0,0,0,0,0,0,0,126,0,199,0,134,1,129,0
Tue Oct 16 2018,24,0,-7820,-552,-2110,-165,29,-10,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,34,0,-7818,-544,-2110,-162,37,-10,65533,26,0,0,0,0,0,0,0,-18,126,0,199,0,134,1,129,0
Tue Oct 16 2018,45,0,-7836,-532,-2084,-165,36,-13,65533,26,0,0,0,0,0,0,0,-27,126,0,199,0,134,1,129,0
Tue Oct 16 2018,54,0,-7826,-548,-2118,-163,33,-5,65533,26,0,0,0,0,0,0,0,-27,126,0,199,0,135,1,129,0
Tue Oct 16 2018,64,0,-7812,-524,-2084,-178,32,-7,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,134,1,129,0
Tue Oct 16 2018,75,0,-7820,-518,-2084,-188,32,-17,65533,26,0,0,0,0,0,0,0,-18,126,0,199,0,135,1,129,0
Tue Oct 16 2018,85,0,-7826,-504,-2054,-182,24,-12,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,94,0,-7798,-518,-2064,-184,31,-20,65533,26,0,0,0,0,0,0,0,9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,105,0,-7826,-526,-2056,-186,26,-6,65533,26,0,0,0,0,0,0,0,-27,126,0,199,0,134,1,129,0
Tue Oct 16 2018,114,0,-7802,-558,-2044,-186,35,-6,65533,26,0,0,0,0,0,0,0,-27,126,0,199,0,135,1,129,0
Tue Oct 16 2018,124,0,-7832,-576,-2122,-173,32,1,65533,26,0,0,0,0,0,0,0,-18,126,0,199,0,134,1,129,0
Tue Oct 16 2018,134,0,-7792,-540,-2098,-172,32,-8,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,144,0,-7806,-544,-2090,-174,32,-14,65533,26,0,0,0,0,0,0,0,-27,126,0,199,0,135,1,129,0
Tue Oct 16 2018,154,0,-7788,-574,-2120,-157,32,-6,65533,26,0,0,0,0,0,0,0,9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,164,0,-7808,-584,-2094,-154,39,-10,65533,26,0,0,0,0,0,0,0,0,126,0,199,0,135,1,129,0
Tue Oct 16 2018,174,0,-7800,-534,-2034,-160,42,-7,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,184,0,-7822,-558,-2052,-153,47,-2,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,194,0,-7780,-540,-2072,-155,41,-18,65533,26,0,0,0,0,0,0,0,0,126,0,199,0,135,1,129,0
Tue Oct 16 2018,204,0,-7798,-536,-2130,-170,38,6,65533,26,0,0,0,0,0,0,0,0,126,0,199,0,135,1,129,0
Tue Oct 16 2018,214,0,-7800,-550,-2110,-166,37,7,65533,26,0,0,0,0,0,0,0,-18,126,0,199,0,135,1,129,0
Tue Oct 16 2018,224,0,-7806,-518,-2084,-177,40,-11,65533,26,0,0,0,0,0,0,0,-18,126,0,199,0,135,1,129,0
Tue Oct 16 2018,234,0,-7796,-520,-2050,-180,39,-10,65533,26,0,0,0,0,0,0,0,9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,244,0,-7778,-524,-2142,-180,35,3,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,254,0,-7810,-542,-2136,-184,33,0,65533,26,0,0,0,0,0,0,0,0,126,0,199,0,135,1,129,0
Tue Oct 16 2018,264,0,-7822,-552,-2078,-181,30,-2,65533,26,0,0,0,0,0,0,0,0,126,0,199,0,134,1,129,0
Tue Oct 16 2018,274,0,-7794,-580,-2100,-176,34,-5,65533,26,0,0,0,0,0,0,0,-18,126,0,199,0,134,1,129,0
Tue Oct 16 2018,284,0,-7820,-552,-2100,-173,25,-7,65533,26,0,0,0,0,0,0,0,18,126,0,199,0,135,1,129,0
Tue Oct 16 2018,294,0,-7798,-550,-2062,-173,32,-2,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,134,1,129,0
Tue Oct 16 2018,304,0,-7774,-536,-2130,-173,33,-19,65533,26,0,0,0,0,0,0,0,-27,126,0,199,0,134,1,129,0
Tue Oct 16 2018,314,0,-7796,-534,-2068,-167,24,-1,65533,26,0,0,0,0,0,0,0,0,126,0,199,0,135,1,129,0
Tue Oct 16 2018,325,0,-7802,-506,-2096,-174,30,-7,65533,26,0,0,0,0,0,0,0,-36,126,0,199,0,135,1,129,0
Tue Oct 16 2018,334,0,-7788,-492,-2096,-163,33,-7,65533,26,0,0,0,0,0,0,0,9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,344,0,-7830,-542,-2070,-180,32,-17,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,355,0,-7792,-500,-2050,-175,38,-24,65533,26,0,0,0,0,0,0,0,-27,126,0,199,0,135,1,129,0
Tue Oct 16 2018,364,0,-7782,-556,-2088,-173,39,-9,65533,26,0,0,0,0,0,0,0,-27,126,0,199,0,135,1,129,0
Tue Oct 16 2018,375,0,-7808,-562,-2086,-183,28,-11,65533,26,0,0,0,0,0,0,0,9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,385,0,-7794,-546,-2072,-179,30,-17,65533,26,0,0,0,0,0,0,0,-27,126,0,199,0,135,1,129,0
Tue Oct 16 2018,395,0,-7808,-558,-2126,-174,28,-14,65533,26,0,0,0,0,0,0,0,18,126,0,199,0,135,1,129,0
Tue Oct 16 2018,405,0,-7844,-590,-2104,-175,22,-10,65533,26,0,0,0,0,0,0,0,-18,126,0,199,0,135,1,129,0
Tue Oct 16 2018,415,0,-7784,-538,-2062,-174,29,-17,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,134,1,129,0
Tue Oct 16 2018,424,0,-7820,-538,-2096,-166,33,-14,65533,26,0,0,0,0,0,0,0,18,126,0,199,0,135,1,129,0
Tue Oct 16 2018,434,0,-7812,-542,-2060,-164,20,-12,65533,26,0,0,0,0,0,0,0,-45,126,0,199,0,135,1,129,0
Tue Oct 16 2018,444,0,-7800,-534,-2102,-156,23,-1,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,134,1,129,0
Tue Oct 16 2018,455,0,-7798,-552,-2084,-153,24,-15,65533,26,0,0,0,0,0,0,0,-18,126,0,199,0,134,1,129,0
Tue Oct 16 2018,464,0,-7798,-536,-2098,-157,26,-9,65533,26,0,0,0,0,0,0,0,9,126,0,199,0,134,1,129,0
Tue Oct 16 2018,474,0,-7820,-582,-2092,-155,29,-11,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,134,1,129,0
Tue Oct 16 2018,484,0,-7810,-560,-2084,-150,30,-7,65533,26,0,0,0,0,0,0,0,0,126,0,199,0,134,1,129,0
Tue Oct 16 2018,494,0,-7812,-518,-2042,-143,36,-2,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,134,1,129,0
Tue Oct 16 2018,504,0,-7794,-562,-2074,-154,34,3,65533,26,0,0,0,0,0,0,0,-18,126,0,199,0,134,1,129,0
Tue Oct 16 2018,514,0,-7772,-554,-2114,-148,39,-5,65533,26,0,0,0,0,0,0,0,-18,126,0,199,0,134,1,129,0
Tue Oct 16 2018,524,0,-7780,-552,-2164,-160,35,-6,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,134,1,129,0
Tue Oct 16 2018,535,0,-7810,-534,-2124,-164,38,-8,65533,26,0,0,0,0,0,0,0,9,126,0,199,0,134,1,129,0
Tue Oct 16 2018,545,0,-7788,-542,-2110,-161,29,-11,65533,26,0,0,0,0,0,0,0,0,126,0,199,0,134,1,129,0
Tue Oct 16 2018,554,0,-7826,-522,-2096,-163,26,-5,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,564,0,-7820,-532,-2132,-157,30,4,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,575,0,-7796,-500,-2152,-158,25,-18,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,584,0,-7804,-500,-2114,-172,28,-3,65533,26,0,0,0,0,0,0,0,-27,126,0,199,0,135,1,129,0
Tue Oct 16 2018,594,0,-7816,-514,-2136,-169,20,-7,65533,26,0,0,0,0,0,0,0,-18,126,0,199,0,134,1,129,0
Tue Oct 16 2018,604,0,-7788,-512,-2088,-184,22,-20,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,135,1,129,0
Tue Oct 16 2018,614,0,-7796,-558,-2110,-187,20,-18,65533,26,0,0,0,0,0,0,0,-9,126,0,199,0,134,1,129,0
Tue Oct 16 2018,624,0,-7814,-566,-2066,-193,14,-17,65533,26,0,0,0,0,0,0,0,18,126,0,199,0,135,1,129,0
Tue Oct 16 2018,634,0,-7784,-570,-2064,-186,22,-10,65533,26,0,0,0,0,0,0,0,-27,126,0,199,0,135,1,129,0
Tue Oct 16 2018,644,0,-7772,-556,-2064,-183,19,-12,65533,26,0,0,0,0,0,0,0,-27,126,0,199,0,135,1,129,0
Tue Oct 16 2018,654,0,-7812,-572,-2094,-178,12,-11,65533,26,0,0,0,0,0,0,0,9,126,0,199,0,135,1,129,0
