Slave Name (or Project):,Execute 1,Experiment Index:,22,Experiment Name:,Read All (Barebone),Acquisition Frequency:,100,Slave type:,execute,Target Slave Name,,Notes:,
Timestamp,Timestamp (ms),Event Flags,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Strain,Analog[0],Analog[1],Analog[2],Analog[3],Analog[4],Analog[5],Analog[6],Analog[7],Motor Current,Encoder,Encoder Velocity,Battery Voltage,Int. Voltage,Temperature,Status1,Status2,Sine Commut PWM
Mon Dec 3 2018,34,0,-7826,-690,-2046,-165,42,-14,65533,1,39,0,0,0,0,0,0,-18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,44,0,-7832,-676,-2024,-173,40,-7,65533,1,28,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,54,0,-7826,-682,-1984,-177,39,-7,65533,1,28,0,0,0,0,0,0,-18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,64,0,-7818,-668,-2002,-191,41,-8,65533,1,28,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,74,0,-7838,-668,-2094,-200,38,-17,65533,1,28,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,84,0,-7796,-690,-2084,-208,46,-14,65533,1,26,0,0,0,0,0,0,0,7,0,74,151,108,0,128,0
Mon Dec 3 2018,94,0,-7802,-700,-2078,-202,45,-13,65533,1,28,0,0,0,0,0,0,-18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,104,0,-7822,-704,-2014,-190,44,-16,65533,1,38,0,0,0,0,0,0,45,7,0,74,151,108,0,128,0
Mon Dec 3 2018,113,0,-7846,-690,-2010,-190,40,-12,65533,1,34,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,124,0,-7834,-732,-2020,-191,37,-9,65533,1,36,0,0,0,0,0,0,-27,7,0,74,151,108,0,128,0
Mon Dec 3 2018,133,0,-7802,-702,-2054,-184,33,-6,65533,1,39,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,145,0,-7784,-744,-2010,-175,42,-16,65533,1,36,0,0,0,0,0,0,18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,153,0,-7864,-688,-2032,-169,38,-18,65533,1,36,0,0,0,0,0,0,-18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,163,0,-7824,-710,-2068,-179,39,-11,65533,1,28,0,0,0,0,0,0,-18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,174,0,-7790,-692,-2036,-183,42,-12,65533,1,24,0,0,0,0,0,0,-27,7,0,74,151,108,0,128,0
Mon Dec 3 2018,183,0,-7836,-704,-2024,-181,39,-21,65533,1,24,0,0,0,0,0,0,18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,194,0,-7840,-722,-2030,-181,31,-12,65533,1,28,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,204,0,-7826,-734,-2034,-176,33,-22,65533,1,24,0,0,0,0,0,0,9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,213,0,-7822,-708,-2058,-175,32,-6,65533,1,30,0,0,0,0,0,0,-18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,223,0,-7842,-752,-2042,-166,29,-12,65533,1,30,0,0,0,0,0,0,0,7,0,74,151,108,0,128,0
Mon Dec 3 2018,234,0,-7800,-716,-1994,-154,32,-13,65533,1,26,0,0,0,0,0,0,0,7,0,74,151,108,0,128,0
Mon Dec 3 2018,244,0,-7832,-724,-2042,-148,35,-13,65533,1,34,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,253,0,-7810,-710,-1986,-143,31,-9,65533,1,20,0,0,0,0,0,0,-18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,264,0,-7808,-692,-2032,-153,34,-15,65533,1,34,0,0,0,0,0,0,45,7,0,74,151,108,0,128,0
Mon Dec 3 2018,273,0,-7806,-714,-1966,-150,35,-7,65533,1,30,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,283,0,-7828,-716,-2014,-159,39,-7,65533,1,30,0,0,0,0,0,0,9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,293,0,-7822,-720,-2018,-163,32,-8,65533,1,28,0,0,0,0,0,0,-36,7,0,74,151,108,0,128,0
Mon Dec 3 2018,303,0,-7830,-742,-2028,-162,30,5,65533,1,36,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,313,0,-7824,-720,-2040,-156,47,0,65533,1,28,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,323,0,-7842,-700,-2048,-153,34,-4,65533,1,30,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,333,0,-7846,-718,-2064,-149,30,-5,65533,1,39,0,0,0,0,0,0,-18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,343,0,-7830,-702,-2042,-157,27,-2,65533,1,43,0,0,0,0,0,0,18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,353,0,-7810,-680,-2022,-167,32,-1,65533,1,32,0,0,0,0,0,0,0,7,0,74,151,108,0,128,0
Mon Dec 3 2018,362,0,-7810,-656,-2010,-175,41,-10,65533,1,28,0,0,0,0,0,0,0,7,0,74,151,108,0,128,0
Mon Dec 3 2018,373,0,-7832,-660,-2060,-189,31,-9,65533,1,24,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,383,0,-7824,-718,-2104,-201,31,-9,65533,1,26,0,0,0,0,0,0,18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,394,0,-7794,-704,-2044,-198,35,-12,65533,1,30,0,0,0,0,0,0,0,7,0,74,151,108,0,128,0
Mon Dec 3 2018,404,0,-7832,-728,-2046,-201,31,-15,65533,1,32,0,0,0,0,0,0,-18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,413,0,-7818,-754,-2108,-183,27,-5,65533,1,36,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,423,0,-7834,-732,-2100,-176,23,-2,65533,1,28,0,0,0,0,0,0,27,7,0,74,151,108,0,128,0
Mon Dec 3 2018,433,0,-7826,-706,-2054,-173,19,-14,65533,1,36,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,444,0,-7822,-698,-2070,-164,17,-2,65533,1,24,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,453,0,-7826,-694,-2046,-162,15,-11,65533,1,22,0,0,0,0,0,0,-27,7,0,74,151,108,0,128,0
Mon Dec 3 2018,463,0,-7802,-702,-2022,-162,34,-5,65533,1,30,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,473,0,-7832,-698,-1992,-159,27,-10,65533,1,28,0,0,0,0,0,0,9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,484,0,-7798,-722,-2018,-172,25,-18,65533,1,30,0,0,0,0,0,0,-18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,494,0,-7810,-704,-2082,-179,36,-15,65533,1,26,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,504,0,-7828,-720,-1976,-162,35,-18,65533,1,24,0,0,0,0,0,0,9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,514,0,-7838,-764,-2104,-166,31,-11,65533,1,26,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,523,0,-7834,-744,-2024,-166,39,-5,65533,1,32,0,0,0,0,0,0,18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,533,0,-7842,-718,-2066,-161,39,1,65533,1,32,0,0,0,0,0,0,-27,7,0,74,151,108,0,128,0
Mon Dec 3 2018,544,0,-7812,-702,-2040,-154,40,-11,65533,1,24,0,0,0,0,0,0,27,7,0,74,151,108,0,128,0
Mon Dec 3 2018,554,0,-7806,-694,-2050,-159,27,-7,65533,1,28,0,0,0,0,0,0,-18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,564,0,-7838,-704,-2066,-164,38,-12,65533,1,22,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,573,0,-7812,-688,-1990,-179,40,-15,65533,1,34,0,0,0,0,0,0,-18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,585,0,-7812,-684,-2036,-191,33,-17,65533,1,30,0,0,0,0,0,0,-18,7,0,74,151,108,0,128,0
Mon Dec 3 2018,595,0,-7848,-714,-2096,-191,38,-12,65533,1,32,0,0,0,0,0,0,0,7,0,74,151,108,0,128,0
Mon Dec 3 2018,605,0,-7814,-698,-2072,-197,29,-13,65533,1,24,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
Mon Dec 3 2018,615,0,-7844,-708,-2080,-194,32,-10,65533,1,26,0,0,0,0,0,0,-27,7,0,74,151,108,0,128,0
Mon Dec 3 2018,625,0,-7854,-726,-2072,-189,26,-12,65533,1,24,0,0,0,0,0,0,-9,7,0,74,151,108,0,128,0
